UoM_Wireless1,UoM_Wireless6,UoM_Wireless11,eduroam1,eduroam6,eduroam11,Jungle Book10,PROLINK_H5004NK_8766E11,UNIC-wifi11,id
-87.0,-100.0,-93.0,-100.0,-88.0,-100.0,-100.0,-52.0,-100.0,8.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-78.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57.0,-100.0,4.0
-86.0,-52.0,-100.0,-100.0,-53.0,-100.0,-100.0,-71.0,-100.0,1.0
-83.0,-90.0,-80.0,-100.0,-84.0,-75.0,-100.0,-92.0,-100.0,2.0
-100.0,-77.0,-79.0,-100.0,-73.0,-79.0,-100.0,-100.0,-100.0,5.0
-100.0,-73.0,-83.0,-89.0,-68.0,-100.0,-100.0,-100.0,-100.0,7.0
-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-51.0,-100.0,8.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-72.0,-73.0,-100.0,-73.0,-71.0,-100.0,-100.0,-100.0,5.0
-73.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-65.0,-100.0,4.0
-85.0,-56.0,-100.0,-100.0,-57.0,-100.0,-100.0,-100.0,-100.0,1.0
-86.0,-80.0,-84.0,-100.0,-100.0,-85.0,-100.0,-92.0,-100.0,2.0
-100.0,-75.0,-86.0,-90.0,-75.0,-100.0,-100.0,-100.0,-100.0,7.0
-73.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-88.0,-87.0,-91.0,-100.0,-100.0,-100.0,-100.0,-50.0,-100.0,8.0
-100.0,-70.0,-74.0,-100.0,-71.0,-73.0,-100.0,-100.0,-100.0,5.0
-84.0,-52.0,-100.0,-100.0,-54.0,-100.0,-100.0,-66.0,-100.0,1.0
-100.0,-81.0,-84.0,-100.0,-82.0,-86.0,-100.0,-100.0,-100.0,2.0
-78.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-89.0,-74.0,-89.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,7.0
-74.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-68.0,-100.0,4.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-73.0,-72.0,-100.0,-73.0,-73.0,-100.0,-100.0,-100.0,5.0
-80.0,-57.0,-100.0,-100.0,-56.0,-100.0,-100.0,-62.0,-100.0,1.0
-85.0,-84.0,-85.0,-100.0,-100.0,-81.0,-100.0,-89.0,-100.0,2.0
-84.0,-91.0,-93.0,-100.0,-100.0,-100.0,-100.0,-52.0,-100.0,8.0
-100.0,-73.0,-87.0,-100.0,-71.0,-87.0,-100.0,-100.0,-100.0,7.0
-100.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-76.0,-86.0,-100.0,-100.0,-85.0,-100.0,-100.0,-64.0,-100.0,4.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-75.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,5.0
-82.0,-55.0,-85.0,-100.0,-54.0,-83.0,-100.0,-66.0,-100.0,1.0
-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,2.0
-71.0,-100.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-92.0,-75.0,-89.0,-100.0,-74.0,-89.0,-100.0,-100.0,-100.0,7.0
-82.0,-100.0,-100.0,-72.0,-100.0,-100.0,-77.0,-52.0,-100.0,8.0
-100.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,5.0
-80.0,-88.0,-100.0,-100.0,-100.0,-100.0,-85.0,-66.0,-100.0,4.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-81.0,-46.0,-100.0,-100.0,-49.0,-100.0,-78.0,-67.0,-100.0,1.0
-71.0,-88.0,-100.0,-100.0,-100.0,-100.0,-54.0,-100.0,-100.0,6.0
-95.0,-100.0,-88.0,-100.0,-100.0,-79.0,-81.0,-88.0,-100.0,2.0
-100.0,-74.0,-90.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,7.0
-83.0,-87.0,-92.0,-100.0,-100.0,-100.0,-100.0,-52.0,-100.0,8.0
-100.0,-73.0,-76.0,-100.0,-74.0,-74.0,-100.0,-100.0,-100.0,5.0
-81.0,-62.0,-79.0,-100.0,-61.0,-100.0,-100.0,-64.0,-100.0,1.0
-100.0,-89.0,-100.0,-78.0,-100.0,-100.0,-100.0,-65.0,-100.0,4.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-71.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-100.0,-74.0,-90.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,7.0
-100.0,-80.0,-79.0,-93.0,-81.0,-80.0,-100.0,-92.0,-100.0,2.0
-100.0,-72.0,-74.0,-100.0,-74.0,-77.0,-100.0,-100.0,-100.0,5.0
-86.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-52.0,-100.0,8.0
-77.0,-54.0,-85.0,-100.0,-53.0,-100.0,-100.0,-68.0,-100.0,1.0
-71.0,-86.0,-100.0,-68.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-88.0,-86.0,-81.0,-100.0,-100.0,-82.0,-100.0,-89.0,-100.0,2.0
-100.0,-76.0,-87.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,7.0
-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63.0,-100.0,4.0
-100.0,-75.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,5.0
-87.0,-56.0,-79.0,-78.0,-55.0,-76.0,-100.0,-65.0,-100.0,1.0
-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-100.0,-77.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,7.0
-87.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-51.0,-100.0,8.0
-88.0,-83.0,-78.0,-87.0,-85.0,-72.0,-100.0,-100.0,-100.0,2.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.0,-100.0,4.0
-100.0,-73.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,5.0
-71.0,-55.0,-83.0,-72.0,-54.0,-83.0,-100.0,-69.0,-100.0,1.0
-100.0,-74.0,-87.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,7.0
-73.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-100.0,-81.0,-81.0,-100.0,-100.0,-81.0,-100.0,-91.0,-100.0,2.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-51.0,-100.0,8.0
-100.0,-74.0,-72.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,5.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,6
-73.0,-59.0,-100.0,-73.0,-60.0,-100.0,-100.0,-100.0,-100.0,1.0
-100.0,-73.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,7.0
-87.0,-82.0,-87.0,-88.0,-85.0,-84.0,-100.0,-100.0,-100.0,2.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-68.0,-89.0,-100.0,-100.0,-85.0,-100.0,-100.0,-65.0,-100.0,4.0
-89.0,-89.0,-100.0,-100.0,-100.0,-100.0,-78.0,-50.0,-100.0,8.0
-100.0,-73.0,-72.0,-100.0,-73.0,-74.0,-100.0,-100.0,-100.0,5.0
-74.0,-100.0,-100.0,-71.0,-100.0,-100.0,-56.0,-100.0,-100.0,6.0
-83.0,-57.0,-76.0,-100.0,-57.0,-78.0,-76.0,-66.0,-100.0,1.0
-100.0,-75.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,7.0
-73.0,-100.0,-100.0,-70.0,-100.0,-100.0,-80.0,-69.0,-100.0,4.0
-100.0,-80.0,-86.0,-100.0,-100.0,-81.0,-87.0,-91.0,-100.0,2.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-72.0,-70.0,-100.0,-72.0,-70.0,-85.0,-100.0,-100.0,5.0
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-55.0,-100.0,-100.0,6.0
-90.0,-100.0,-100.0,-89.0,-100.0,-100.0,-75.0,-51.0,-100.0,8.0
-83.0,-50.0,-100.0,-81.0,-49.0,-100.0,-78.0,-60.0,-100.0,1.0
-100.0,-73.0,-85.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,7.0
-87.0,-79.0,-83.0,-85.0,-100.0,-84.0,-81.0,-100.0,-100.0,2.0
-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-100.0,4.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-70.0,-77.0,-86.0,-71.0,-100.0,-100.0,-100.0,-100.0,5.0
-73.0,-91.0,-100.0,-73.0,-87.0,-100.0,-54.0,-100.0,-100.0,6.0
-100.0,-76.0,-82.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,7.0
-85.0,-54.0,-85.0,-86.0,-54.0,-79.0,-76.0,-61.0,-100.0,1.0
-89.0,-85.0,-100.0,-100.0,-100.0,-100.0,-73.0,-100.0,-100.0,8.0
-85.0,-78.0,-81.0,-100.0,-81.0,-75.0,-82.0,-90.0,-100.0,2.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-57.0,-100.0,4.0
-72.0,-100.0,-100.0,-73.0,-92.0,-100.0,-100.0,-100.0,-100.0,6.0
-100.0,-75.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,7.0
-85.0,-59.0,-84.0,-87.0,-63.0,-84.0,-100.0,-64.0,-100.0,1.0
-85.0,-80.0,-81.0,-80.0,-86.0,-86.0,-100.0,-89.0,-100.0,2.0
-89.0,-90.0,-94.0,-100.0,-100.0,-100.0,-100.0,-52.0,-100.0,8.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-76.0,-85.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,7.0
-100.0,-60.0,-100.0,-100.0,-59.0,-100.0,-100.0,-72.0,-100.0,1.0
-82.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-64.0,-100.0,4.0
-72.0,-100.0,-100.0,-71.0,-86.0,-100.0,-100.0,-87.0,-100.0,6.0
-100.0,-84.0,-83.0,-100.0,-100.0,-85.0,-100.0,-89.0,-100.0,2.0
-85.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-52.0,-100.0,8.0
-72.0,-88.0,-100.0,-100.0,-92.0,-100.0,-100.0,-85.0,-100.0,6.0
-100.0,-74.0,-88.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,7.0
-85.0,-60.0,-86.0,-100.0,-61.0,-100.0,-100.0,-67.0,-100.0,1.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-80.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.0,-100.0,4.0
-87.0,-81.0,-82.0,-100.0,-100.0,-80.0,-85.0,-89.0,-100.0,2.0
-73.0,-100.0,-100.0,-100.0,-82.0,-100.0,-55.0,-86.0,-100.0,6.0
-100.0,-75.0,-89.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,7.0
-100.0,-56.0,-87.0,-100.0,-54.0,-100.0,-77.0,-70.0,-100.0,1.0
-100.0,-90.0,-100.0,-85.0,-84.0,-89.0,-73.0,-52.0,-100.0,8.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-100.0,-86.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,2.0
-79.0,-89.0,-100.0,-74.0,-85.0,-100.0,-100.0,-64.0,-100.0,4.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,6
-89.0,-74.0,-88.0,-100.0,-73.0,-89.0,-100.0,-100.0,-100.0,7.0
-100.0,-54.0,-100.0,-100.0,-55.0,-100.0,-100.0,-64.0,-100.0,1.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-85.0,-89.0,-88.0,-100.0,-100.0,-100.0,-100.0,-53.0,-100.0,8.0
-88.0,-100.0,-84.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,2.0
-77.0,-100.0,-100.0,-77.0,-92.0,-100.0,-100.0,-100.0,-100.0,4.0
-70.0,-90.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-100.0,-53.0,-100.0,-100.0,-51.0,-87.0,-100.0,-67.0,-100.0,1.0
-87.0,-74.0,-85.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,7.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-94.0,-84.0,-79.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,2.0
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-53.0,-100.0,8.0
-70.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-78.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,4.0
-89.0,-54.0,-100.0,-100.0,-55.0,-100.0,-100.0,-70.0,-100.0,1.0
-90.0,-73.0,-88.0,-100.0,-71.0,-86.0,-100.0,-100.0,-100.0,7.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-90.0,-83.0,-79.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,2.0
-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,8.0
-100.0,-74.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,7.0
-100.0,-55.0,-100.0,-100.0,-58.0,-100.0,-100.0,-70.0,-100.0,1.0
-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-78.0,-92.0,-100.0,-78.0,-100.0,-100.0,-100.0,-64.0,-100.0,4.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-86.0,-85.0,-79.0,-86.0,-100.0,-79.0,-100.0,-100.0,-100.0,2.0
-74.0,-100.0,-100.0,-70.0,-88.0,-100.0,-100.0,-100.0,-100.0,6.0
-100.0,-55.0,-100.0,-100.0,-54.0,-100.0,-100.0,-100.0,-100.0,1.0
-100.0,-77.0,-85.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,7.0
-100.0,-86.0,-88.0,-89.0,-100.0,-100.0,-100.0,-53.0,-100.0,8.0
-100.0,-83.0,-82.0,-100.0,-82.0,-83.0,-82.0,-93.0,-100.0,2.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-78.0,-91.0,-100.0,-75.0,-100.0,-100.0,-81.0,-64.0,-100.0,4.0
-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57.0,-100.0,-100.0,6.0
-100.0,-75.0,-83.0,-100.0,-74.0,-100.0,-88.0,-100.0,-100.0,7.0
-86.0,-54.0,-100.0,-100.0,-56.0,-100.0,-82.0,-63.0,-100.0,1.0
-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-72.0,-54.0,-100.0,8.0
-100.0,-81.0,-87.0,-100.0,-100.0,-87.0,-82.0,-91.0,-100.0,2.0
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56.0,-100.0,-100.0,6.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-75.0,-90.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,7.0
-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-64.0,-100.0,4.0
-85.0,-56.0,-100.0,-100.0,-53.0,-87.0,-100.0,-73.0,-100.0,1.0
-87.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-53.0,-100.0,8.0
-74.0,-92.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-74.0,-100.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,7.0
-88.0,-100.0,-87.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,2.0
-84.0,-57.0,-100.0,-100.0,-56.0,-85.0,-100.0,-66.0,-100.0,1.0
-80.0,-90.0,-100.0,-77.0,-100.0,-100.0,-100.0,-65.0,-100.0,4.0
-100.0,-100.0,-93.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,2.0
-77.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-100.0,-59.0,-100.0,-100.0,-56.0,-89.0,-100.0,-62.0,-100.0,1.0
-92.0,-74.0,-89.0,-100.0,-70.0,-90.0,-100.0,-100.0,-100.0,7.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-90.0,-100.0,-100.0,-89.0,-89.0,-100.0,-100.0,-50.0,-100.0,8.0
-82.0,-92.0,-100.0,-100.0,-100.0,-100.0,-77.0,-68.0,-100.0,4.0
-100.0,-82.0,-83.0,-100.0,-100.0,-83.0,-100.0,-90.0,-100.0,2.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,6
-92.0,-72.0,-86.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,7.0
-88.0,-55.0,-100.0,-100.0,-56.0,-100.0,-100.0,-62.0,-100.0,1.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-84.0,-90.0,-100.0,-100.0,-87.0,-100.0,-100.0,-52.0,-100.0,8.0
-88.0,-80.0,-78.0,-100.0,-100.0,-80.0,-100.0,-90.0,-100.0,2.0
-75.0,-100.0,-100.0,-74.0,-89.0,-100.0,-100.0,-100.0,-100.0,6.0
-82.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-61.0,-100.0,4.0
-92.0,-75.0,-86.0,-100.0,-71.0,-83.0,-100.0,-100.0,-100.0,7.0
-100.0,-59.0,-91.0,-100.0,-59.0,-100.0,-100.0,-81.0,-100.0,1.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-52.0,-100.0,8.0
-76.0,-89.0,-100.0,-75.0,-92.0,-100.0,-100.0,-87.0,-100.0,6.0
-83.0,-77.0,-86.0,-84.0,-100.0,-88.0,-100.0,-88.0,-100.0,2.0
-100.0,-73.0,-84.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,7.0
-89.0,-52.0,-100.0,-81.0,-53.0,-100.0,-100.0,-67.0,-100.0,1.0
-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-81.0,-63.0,-100.0,4.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-72.0,-90.0,-100.0,-73.0,-86.0,-100.0,-50.0,-100.0,-100.0,6.0
-82.0,-80.0,-80.0,-100.0,-100.0,-80.0,-85.0,-100.0,-100.0,2.0
-100.0,-73.0,-88.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,7.0
-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,8.0
-100.0,-56.0,-100.0,-87.0,-56.0,-100.0,-84.0,-65.0,-100.0,1.0
-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-74.0,-58.0,-100.0,4.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-79.0,-100.0,-100.0,-81.0,-100.0,-100.0,-51.0,-100.0,-100.0,6.0
-87.0,-100.0,-81.0,-100.0,-100.0,-82.0,-84.0,-88.0,-100.0,2.0
-100.0,-73.0,-83.0,-100.0,-73.0,-85.0,-100.0,-100.0,-100.0,7.0
-100.0,-59.0,-100.0,-100.0,-60.0,-100.0,-88.0,-63.0,-100.0,1.0
-100.0,-87.0,-89.0,-100.0,-89.0,-100.0,-72.0,-51.0,-100.0,8.0
-83.0,-88.0,-100.0,-76.0,-100.0,-100.0,-76.0,-61.0,-100.0,4.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-70.0,-100.0,-100.0,-70.0,-100.0,-100.0,-53.0,-100.0,-100.0,6.0
-88.0,-92.0,-77.0,-100.0,-100.0,-76.0,-88.0,-89.0,-100.0,2.0
-90.0,-74.0,-87.0,-100.0,-75.0,-85.0,-100.0,-100.0,-100.0,7.0
-100.0,-55.0,-91.0,-100.0,-57.0,-100.0,-87.0,-66.0,-100.0,1.0
-87.0,-87.0,-100.0,-85.0,-100.0,-100.0,-100.0,-52.0,-100.0,8.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-93.0,-100.0,-100.0,-85.0,-100.0,-100.0,-60.0,-100.0,4.0
-69.0,-89.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,6.0
-86.0,-79.0,-72.0,-77.0,-100.0,-73.0,-100.0,-100.0,-100.0,2.0
-100.0,-67.0,-100.0,-100.0,-65.0,-100.0,-100.0,-100.0,-100.0,1.0
-100.0,-74.0,-74.0,-89.0,-69.0,-100.0,-100.0,-100.0,-100.0,7.0
-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-51.0,-100.0,8.0
-71.0,-91.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,6.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-90.0,-76.0,-87.0,-100.0,-74.0,-76.0,-100.0,-100.0,-100.0,7.0
-91.0,-79.0,-79.0,-100.0,-78.0,-79.0,-100.0,-100.0,-100.0,2.0
-100.0,-66.0,-100.0,-100.0,-66.0,-100.0,-100.0,-71.0,-100.0,1.0
-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-100.0,4.0
-71.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-75.0,-100.0,-96.0,-74.0,-100.0,-100.0,-100.0,-100.0,7.0
-100.0,-64.0,-88.0,-100.0,-62.0,-86.0,-100.0,-74.0,-100.0,1.0
-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-75.0,-52.0,-100.0,8.0
-91.0,-76.0,-77.0,-91.0,-75.0,-78.0,-83.0,-100.0,-100.0,2.0
-80.0,-100.0,-100.0,-79.0,-100.0,-100.0,-72.0,-100.0,-100.0,4.0
-71.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-100.0,-75.0,-87.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,7.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-73.0,-81.0,-100.0,-93.0,-80.0,-100.0,-100.0,-100.0,2.0
-100.0,-64.0,-88.0,-100.0,-64.0,-87.0,-100.0,-74.0,-100.0,1.0
-88.0,-90.0,-100.0,-100.0,-100.0,-96.0,-100.0,-52.0,-100.0,8.0
-71.0,-87.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65.0,-100.0,4.0
-100.0,-75.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,7.0
-100.0,-59.0,-100.0,-100.0,-60.0,-90.0,-100.0,-69.0,-100.0,1.0
-100.0,-76.0,-80.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,2.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-51.0,-100.0,8.0
-70.0,-94.0,-100.0,-70.0,-90.0,-100.0,-100.0,-89.0,-100.0,6.0
-79.0,-88.0,-100.0,-100.0,-83.0,-100.0,-100.0,-60.0,-100.0,4.0
-92.0,-75.0,-82.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,7.0
-82.0,-58.0,-100.0,-84.0,-56.0,-100.0,-100.0,-67.0,-100.0,1.0
-88.0,-75.0,-79.0,-100.0,-100.0,-78.0,-100.0,-92.0,-100.0,2.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-53.0,-100.0,8.0
-70.0,-100.0,-100.0,-70.0,-100.0,-100.0,-55.0,-100.0,-100.0,6.0
-100.0,-74.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,7.0
-100.0,-72.0,-100.0,-100.0,-71.0,-86.0,-84.0,-65.0,-100.0,1.0
-89.0,-73.0,-82.0,-100.0,-100.0,-80.0,-87.0,-91.0,-100.0,2.0
-79.0,-100.0,-100.0,-73.0,-89.0,-100.0,-73.0,-58.0,-100.0,4.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-70.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-100.0,-74.0,-84.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,7.0
-100.0,-62.0,-100.0,-100.0,-63.0,-100.0,-100.0,-65.0,-100.0,1.0
-100.0,-100.0,-93.0,-100.0,-89.0,-100.0,-100.0,-52.0,-100.0,8.0
-100.0,-75.0,-77.0,-100.0,-100.0,-78.0,-100.0,-92.0,-100.0,2.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-84.0,-86.0,-100.0,-87.0,-93.0,-100.0,-100.0,-62.0,-100.0,4.0
-100.0,-87.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,6.0
-100.0,-75.0,-86.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,7.0
-100.0,-63.0,-100.0,-100.0,-62.0,-100.0,-100.0,-67.0,-100.0,1.0
-95.0,-74.0,-82.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,2.0
-100.0,-89.0,-94.0,-100.0,-91.0,-100.0,-100.0,-52.0,-100.0,8.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,6.0
-86.0,-90.0,-100.0,-100.0,-100.0,-100.0,-75.0,-61.0,-100.0,4.0
-100.0,-74.0,-83.0,-91.0,-71.0,-87.0,-100.0,-100.0,-100.0,7.0
-100.0,-60.0,-100.0,-100.0,-59.0,-100.0,-100.0,-74.0,-100.0,1.0
-91.0,-77.0,-84.0,-100.0,-100.0,-75.0,-81.0,-90.0,-100.0,2.0
-68.0,-100.0,-100.0,-68.0,-100.0,-100.0,-55.0,-100.0,-100.0,6.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
-100.0,-90.0,-100.0,-86.0,-100.0,-100.0,-75.0,-52.0,-100.0,8.0
-90.0,-74.0,-79.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,7.0
-100.0,-59.0,-100.0,-100.0,-58.0,-100.0,-83.0,-66.0,-100.0,1.0
-80.0,-100.0,-100.0,-77.0,-100.0,-100.0,-71.0,-61.0,-100.0,4.0
-100.0,-72.0,-82.0,-100.0,-74.0,-76.0,-100.0,-92.0,-100.0,2.0
-70.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,6.0
-100,-100,-100,-100,-100,-100,-100,-100,-100,3
